last_updated,avg_temp,avg_humidity,total_precip,avg_wind
2025-06-18,25.4774358974359,63.4,20.19,13.518461538461539
2025-06-19,25.409743589743588,62.712820512820514,16.87,13.894871794871795
2025-06-20,24.993333333333332,62.05641025641026,21.64,13.982564102564103
2025-06-21,25.109743589743587,60.266666666666666,18.96,13.148717948717948
2025-06-22,25.1319587628866,61.58247422680412,17.9,13.509278350515466
2025-06-23,24.97948717948718,63.83076923076923,26.6,14.003589743589743
2025-06-24,25.143589743589743,62.241025641025644,21.75,14.907692307692308
2025-06-25,25.38051282051282,62.6,19.69,14.765128205128205
2025-06-26,25.435897435897434,63.40512820512821,42.33,13.88871794871795
2025-06-27,25.328205128205127,64.32307692307693,23.49,12.682564102564102
2025-06-28,25.28974358974359,65.12307692307692,48.68,13.415897435897435
2025-06-29,25.44666666666667,63.723076923076924,22.64,14.22102564102564
2025-06-30,25.693846153846156,62.08205128205128,13.69,15.10102564102564
2025-07-01,25.72820512820513,61.48717948717949,20.58,14.15846153846154
2025-07-02,25.45025641025641,63.17948717948718,28.29,14.071282051282052
2025-07-03,25.291282051282053,64.26153846153846,30.82,13.659999999999998
2025-07-04,25.194871794871794,63.01025641025641,40.15,14.407179487179487
2025-07-05,25.194358974358973,63.04615384615385,45.550000000000004,13.122564102564104
2025-07-06,25.991282051282052,61.96410256410256,28.69,13.42
2025-07-07,25.11855670103093,65.52061855670104,41.22,13.061855670103093
2025-07-08,24.62923076923077,66.66666666666667,58.24,13.982564102564103
2025-07-09,24.542564102564103,65.03589743589744,43.28,14.175897435897436
2025-07-10,24.616410256410255,64.07692307692308,31.05,14.104615384615386
2025-07-11,24.763076923076923,64.65641025641025,55.45,13.935384615384615
2025-07-12,24.941538461538464,64.39487179487179,23.259999999999998,12.740512820512821
2025-07-13,25.44923076923077,64.82051282051282,18.61,12.383589743589745
2025-07-14,25.61025641025641,65.2051282051282,33.5,12.46102564102564
2025-07-15,25.38505154639175,66.10309278350516,26.04,13.380927835051548
2025-07-16,25.48923076923077,64.68205128205128,26.73,12.937948717948718
2025-07-17,25.28153846153846,65.47692307692307,29.830000000000002,13.124102564102563
2025-07-18,25.476923076923075,64.0051282051282,19.44,12.532820512820514
2025-07-19,25.382564102564103,65.63589743589743,21.05,13.392820512820512
2025-07-20,25.556923076923077,65.93846153846154,29.65,13.581538461538463
2025-07-21,25.674871794871798,65.9948717948718,41.26,13.318461538461538
2025-07-22,25.455897435897434,66.9948717948718,59.86,12.953846153846154
2025-07-23,25.65794871794872,65.57435897435897,31.57,13.658974358974358
2025-07-24,25.855384615384615,64.62051282051281,17.4,13.946666666666665
2025-07-25,25.86820512820513,63.717948717948715,21.45,13.492820512820513
2025-07-26,25.71128205128205,65.88717948717948,37.85,12.79948717948718
2025-07-27,25.40153846153846,66.92307692307692,44.06,13.003589743589743
2025-07-28,24.90820512820513,68.3076923076923,41.75,13.996923076923077
2025-07-29,24.931282051282054,66.8923076923077,24.34,14.25025641025641
2025-07-30,24.668717948717948,66.27179487179487,30.94,12.946153846153846
2025-07-31,25.010309278350515,65.01030927835052,30.02,13.911340206185567
2025-08-01,24.653846153846153,66.83589743589744,28.669999999999998,13.755384615384616
2025-08-02,24.835897435897436,66.94358974358974,31.31,13.607179487179488
2025-08-03,24.843589743589742,66.0974358974359,25.94,13.433333333333334
2025-08-04,24.806153846153844,66.47179487179487,33.99,12.782564102564102
2025-08-05,24.851794871794873,64.8974358974359,29.77,12.943076923076923
2025-08-06,24.636410256410258,65.7025641025641,27.41,13.317948717948719
2025-08-07,24.859487179487182,65.01538461538462,24.6,11.995384615384616
2025-08-08,25.090256410256412,65.4,30.380000000000003,12.178461538461539
2025-08-09,25.204615384615384,65.8,16.47,12.03076923076923
2025-08-10,25.363076923076925,65.32820512820513,19.62,11.655384615384616
2025-08-11,25.3774358974359,64.49230769230769,16.61,11.96923076923077
2025-08-12,25.52,63.06666666666667,22.74,12.061025641025642
2025-08-13,25.733333333333334,63.21025641025641,24.43,11.932307692307694
2025-08-14,25.632307692307695,64.68205128205128,30.13,11.90102564102564
2025-08-15,25.293333333333333,65.16923076923077,37.56,12.067692307692306
2025-08-16,25.117435897435897,65.84615384615384,24.29,12.845128205128207
2025-08-17,24.674871794871798,65.86153846153846,22.419999999999998,12.967692307692307
2025-08-18,24.245641025641024,69.27692307692308,24.64,12.993846153846155
2025-08-19,24.429230769230767,67.33846153846154,20.740000000000002,12.762564102564102
2025-08-20,25.292820512820516,64.8,37.13,13.653333333333334
2025-08-21,24.04307692307692,68.07179487179488,34.3,12.672307692307692
2025-08-22,23.96717948717949,67.98974358974358,34.97,11.5
2025-08-23,23.991752577319584,65.77319587628865,19.35,12.148453608247424
2025-08-24,23.752820512820513,66.35384615384615,40.18,12.693846153846154
2025-08-25,23.807692307692307,66.72820512820513,25.05,12.71128205128205
2025-08-26,24.121025641025643,66.44102564102565,19.96,13.02974358974359
2025-08-27,23.99897435897436,68.21538461538462,27.7,13.067179487179487
2025-08-28,24.8,66.13846153846154,21.220000000000002,13.081025641025642
2025-08-29,24.32051282051282,67.57435897435897,27.34,13.321538461538461
2025-08-30,24.504615384615384,67.82051282051282,40.47,12.26923076923077
2025-08-31,24.114871794871792,68.70769230769231,29.650000000000002,12.814358974358976
2025-09-01,24.214871794871794,68.17948717948718,26.85,13.49948717948718
2025-09-02,24.11948717948718,68.50769230769231,18.72,12.885128205128204
2025-09-03,24.327692307692306,67.48717948717949,25.5,12.806666666666668
2025-09-04,24.323589743589746,68.16410256410256,21.48,12.707179487179488
2025-09-05,24.159487179487183,69.07692307692308,63.36,12.543589743589743
2025-09-06,24.016923076923078,68.35897435897436,18.330000000000002,11.6
2025-09-07,23.905641025641028,68.84615384615384,18.51,11.212307692307693
2025-09-08,24.29435897435897,67.60512820512821,17.7,11.51025641025641
2025-09-09,24.268717948717946,67.64102564102564,34.01,11.606666666666667
2025-09-10,24.263076923076923,68.51794871794871,45.14,12.627692307692309
2025-09-11,23.817948717948717,70.0051282051282,45.63,13.125128205128206
2025-09-12,23.602577319587628,69.42268041237114,26.51,12.394329896907216
2025-09-13,23.467692307692307,69.9076923076923,18.67,11.792820512820512
2025-09-14,23.425128205128203,70.75384615384615,26.26,11.940000000000001
2025-09-15,23.782564102564105,68.29230769230769,21.04,12.964615384615383
2025-09-16,23.46717948717949,68.8,31.279999999999998,12.568205128205129
2025-09-17,23.025641025641026,69.81025641025641,28.61,12.081025641025642
2025-09-18,23.463076923076922,68.66153846153846,31.67,12.284615384615385
2025-09-19,23.49230769230769,68.22564102564102,22.62,12.147692307692308
2025-09-20,23.50769230769231,69.96410256410256,17.580000000000002,12.45179487179487
2025-09-21,23.604615384615382,68.2,25.62,12.692820512820512
2025-09-22,22.837948717948716,69.53846153846153,22.52,13.342051282051282
2025-09-23,22.628717948717952,67.92307692307692,22.43,12.45076923076923
2025-09-24,22.456701030927835,69.1701030927835,43.72,13.004123711340208
2025-09-25,21.968205128205128,70.02051282051282,18.2,12.34153846153846
2025-09-26,22.49179487179487,69.2102564102564,12.42,11.694871794871794
2025-09-27,22.28410256410256,71.04102564102564,23.900000000000002,11.221538461538461
2025-09-28,22.313333333333336,70.34871794871795,13.6,12.243076923076924
2025-09-29,21.90358974358974,70.85128205128206,47.03,11.965641025641027
2025-09-30,21.710824742268038,71.21134020618557,22.72,12.058762886597938
2025-10-01,21.097435897435897,71.58461538461539,33.54,11.47846153846154
2025-10-02,20.305612244897958,72.59693877551021,24.75,11.463775510204082
2025-10-03,19.884102564102566,72.9076923076923,46.660000000000004,10.715384615384615
2025-10-04,20.249743589743588,74.02051282051282,34.53,12.255897435897436
2025-10-05,20.67846153846154,73.65128205128205,45.06,12.337948717948718
2025-10-06,20.329896907216494,73.45876288659794,29.28,12.101030927835051
2025-10-07,21.467692307692307,69.2,21.25,10.571794871794872
2025-10-08,21.493333333333332,70.2974358974359,29.99,11.522051282051283
2025-10-09,21.524102564102563,71.02051282051282,18.09,11.656923076923077
2025-10-10,21.543589743589745,71.7948717948718,36.17,12.77076923076923
2025-10-11,21.78769230769231,69.94871794871794,23.37,12.354358974358973
2025-10-12,21.515897435897436,69.87179487179488,25.55,11.901538461538463
2025-10-13,21.166666666666668,70.33333333333333,25.58,12.006153846153845
2025-10-14,21.464102564102564,69.39487179487179,14.78,10.818974358974359
2025-10-15,20.98051282051282,70.84615384615384,16.41,10.527692307692309
2025-10-16,21.26820512820513,69.41538461538461,20.5,11.066666666666666
2025-10-17,21.08051282051282,70.32307692307693,18.88,11.225641025641025
2025-10-18,20.793846153846154,70.95897435897436,15.11,10.964102564102564
2025-10-19,19.946153846153845,71.37435897435897,24.169999999999998,11.548717948717949
2025-10-20,20.32061855670103,70.61855670103093,32.3,12.737113402061855
2025-10-21,20.567179487179487,70.25128205128205,19.46,13.113846153846152
2025-10-22,20.993333333333332,71.24102564102564,17.32,12.015384615384615
2025-10-23,21.49179487179487,69.87179487179488,24.92,13.693846153846154
2025-10-24,21.47025641025641,69.04102564102564,17.98,13.42051282051282
2025-10-25,21.14769230769231,69.15897435897436,31.13,12.106666666666667
2025-10-26,20.71025641025641,70.67179487179487,26.81,12.298461538461538
2025-10-27,20.62717948717949,70.16923076923077,24.259999999999998,13.792307692307693
2025-10-28,20.356410256410257,71.54871794871795,21.79,13.23948717948718
2025-10-29,20.255897435897435,72.26153846153846,15.36,11.353333333333333
2025-10-30,20.362051282051283,72.24102564102564,27.67,11.612307692307693
2025-10-31,20.157435897435896,72.2051282051282,30.49,11.326153846153845
2025-11-01,20.483076923076922,71.63076923076923,24.87,11.72051282051282
2025-11-02,20.26974358974359,71.43076923076923,20.4,11.553846153846154
2025-11-03,20.136410256410255,71.8,28.32,12.547692307692309
2025-11-04,19.63179487179487,71.51282051282051,25.240000000000002,11.68
2025-11-05,19.740000000000002,70.91794871794872,24.86,11.308717948717948
2025-11-06,19.58974358974359,70.92307692307692,18.77,11.569230769230769
2025-11-07,19.443589743589744,73.27692307692308,26.6,11.115384615384615
2025-11-08,19.281632653061223,73.62244897959184,33.66,10.83673469387755
2025-11-09,19.02,73.7948717948718,19.79,10.915897435897435
2025-11-10,19.025128205128205,72.75384615384615,23.1,10.61948717948718
2025-11-11,18.70974358974359,73.34358974358975,30.21,10.868717948717949
2025-11-12,18.739487179487178,73.54358974358975,24.81,10.796923076923077
2025-11-13,19.013846153846156,71.66153846153846,30.18,10.867692307692307
2025-11-14,18.615897435897434,72.75897435897436,27.95,11.675897435897436
2025-11-15,18.326153846153847,73.50256410256411,25.21,11.81128205128205
2025-11-16,18.226153846153846,74.45641025641025,47.51,10.82
2025-11-17,18.035384615384615,74.9948717948718,33.81,10.454871794871796
2025-11-18,17.82923076923077,73.21538461538462,34.43,11.58974358974359
2025-11-19,17.143589743589743,73.82051282051282,48.3,11.424615384615386
2025-11-20,17.32051282051282,73.86666666666666,19.3,11.88051282051282
2025-11-21,17.48974358974359,72.27179487179487,21.12,11.46205128205128
2025-11-22,17.3025641025641,71.96410256410256,27.720000000000002,11.708717948717947
2025-11-23,16.845641025641026,72.27179487179487,23.31,11.932307692307694
2025-11-24,17.432307692307692,71.42564102564103,22.080000000000002,11.654871794871793
2025-11-25,17.583076923076923,72.50769230769231,33.6,12.235384615384616
2025-11-26,17.392820512820514,71.68205128205128,25.98,11.557948717948719
2025-11-27,17.277948717948718,70.86153846153846,22.62,12.681538461538462
2025-11-28,17.242051282051282,71.24102564102564,18.63,12.170769230769231
2025-11-29,17.027179487179488,71.93333333333334,23.48,11.674358974358974
2025-11-30,16.853333333333335,73.56923076923077,14.5,11.292820512820512
2025-12-01,17.095384615384614,72.81538461538462,13.24,11.108717948717947
2025-12-02,16.981025641025642,73.92307692307692,17.82,10.644102564102564
2025-12-03,16.865128205128205,73.77948717948718,26.0,11.039487179487178
2025-12-04,17.00923076923077,75.08717948717948,23.29,11.612307692307693
2025-12-05,17.343589743589742,73.8,20.34,11.464615384615383
2025-12-06,17.546666666666667,73.95384615384616,24.88,11.82102564102564
2025-12-07,17.542564102564103,74.82051282051282,28.25,12.498461538461537
2025-12-08,17.41846153846154,75.84102564102564,33.41,12.627692307692309
2025-12-09,17.345641025641026,74.34358974358975,16.76,12.21948717948718
2025-12-10,17.13897435897436,76.71794871794872,23.93,11.183076923076921
2025-12-11,16.605128205128207,77.43589743589743,25.34,11.759487179487179
2025-12-12,16.693846153846156,75.94358974358974,18.91,11.221538461538461
2025-12-13,16.346666666666668,76.78461538461538,31.57,10.819487179487181
2025-12-14,16.365128205128205,75.58974358974359,13.73,12.665641025641026
2025-12-15,16.132307692307695,76.63589743589743,22.4,12.286153846153846
2025-12-16,16.21128205128205,76.03589743589744,20.65,12.325128205128205
2025-12-17,16.021538461538462,76.67692307692307,23.74,12.164615384615384
2025-12-18,15.978974358974359,77.52820512820513,19.9,11.943076923076923
2025-12-19,16.094358974358975,77.7025641025641,22.15,12.50923076923077
2025-12-20,15.864615384615384,77.57948717948717,26.25,11.432307692307694
2025-12-21,15.813333333333333,77.9948717948718,20.54,11.515897435897436
2025-12-22,16.003589743589743,76.2974358974359,16.43,11.507179487179487
2025-12-23,15.998461538461537,75.74871794871795,22.76,11.061538461538461
2025-12-24,15.842564102564104,75.0923076923077,26.650000000000002,12.254358974358974
2025-12-25,15.51128205128205,74.63076923076923,21.37,12.747692307692308
2025-12-26,14.942051282051281,74.7897435897436,19.67,11.576410256410258
2025-12-27,15.187692307692307,76.06666666666666,17.18,11.850769230769231
2025-12-28,15.467692307692307,73.46153846153847,18.48,13.23025641025641
2025-12-29,15.254871794871795,73.75384615384615,21.18,12.039487179487178
2025-12-30,14.805128205128206,74.8923076923077,18.58,13.023589743589744
2025-12-31,14.391794871794872,71.73846153846154,17.46,13.417435897435897
2026-01-01,14.013333333333334,72.39487179487179,14.459999999999999,12.406666666666668
2026-01-02,14.53076923076923,72.6974358974359,24.8,12.965128205128204
2026-01-03,15.115384615384615,73.58974358974359,17.46,12.253333333333334
2026-01-04,14.751282051282052,74.2974358974359,29.24,12.728205128205127
2026-01-05,14.184615384615384,74.76410256410256,41.78,11.476410256410256
2026-01-06,14.31128205128205,73.97948717948718,31.49,11.417948717948718
2026-01-07,14.701538461538462,73.59487179487179,26.0,11.731794871794872
2026-01-08,14.34769230769231,71.91282051282052,20.27,12.60974358974359
2026-01-09,15.018461538461539,71.37435897435897,29.69,14.196410256410257
2026-01-10,15.036923076923076,72.51282051282051,28.12,13.963076923076924
2026-01-11,14.071794871794872,72.46153846153847,26.69,13.50923076923077
2026-01-12,14.267525773195876,72.8659793814433,21.14,12.593298969072164
2026-01-13,15.02153846153846,72.92820512820512,27.09,12.45179487179487
2026-01-14,15.223076923076922,74.38461538461539,23.060000000000002,11.822051282051284
2026-01-15,15.015384615384615,76.41538461538461,13.379999999999999,11.977948717948717
2026-01-16,14.735897435897435,75.45641025641025,15.4,12.13076923076923
2026-01-17,14.309278350515465,75.4639175257732,22.07,12.38659793814433
2026-01-18,14.454301075268818,74.5,22.900000000000002,12.478494623655914
2026-01-19,3.9,99.0,0.0,3.6
2026-01-20,13.871649484536082,74.47422680412372,16.03,12.335051546391753
2026-01-21,13.665641025641026,72.43076923076923,17.48,13.649230769230769
2026-01-22,14.186153846153847,73.05128205128206,19.85,12.98974358974359
2026-01-23,14.60923076923077,72.96410256410256,19.53,12.217435897435898
2026-01-24,14.865641025641027,72.76410256410256,26.3,11.88923076923077
2026-01-25,15.054358974358975,73.82051282051282,15.48,12.75025641025641
2026-01-26,15.215897435897435,73.55897435897435,17.21,12.623076923076923
2026-01-27,15.366666666666667,73.68717948717949,34.54,12.960512820512822
2026-01-28,15.395897435897435,74.25641025641026,28.919999999999998,12.523076923076923
2026-01-29,15.393333333333333,74.67179487179487,21.76,11.914358974358976
2026-01-30,15.316410256410256,74.03076923076924,17.45,12.105641025641026
2026-01-31,15.393333333333333,73.96410256410256,27.62,12.189743589743589
2026-02-01,15.066153846153847,73.67692307692307,20.580000000000002,12.66871794871795
2026-02-02,14.66871794871795,73.07692307692308,15.89,11.881025641025643
2026-02-03,14.702061855670102,74.19587628865979,21.84,13.491237113402063
2026-02-04,15.535897435897436,73.67179487179487,14.42,12.516923076923078
2026-02-05,15.754871794871795,73.2,19.96,12.724102564102564
2026-02-06,15.631282051282051,73.61538461538461,24.42,12.374871794871794
2026-02-07,15.853333333333333,75.27692307692308,23.31,11.472307692307691
2026-02-08,15.432307692307694,74.81025641025641,10.25,10.773333333333333
2026-02-09,15.867525773195878,74.0,15.530000000000001,11.772680412371134
2026-02-10,16.18469387755102,74.74489795918367,19.9,12.170408163265307
2026-02-11,16.34102564102564,75.14358974358974,21.96,12.10051282051282
2026-02-12,16.747938144329897,74.52061855670104,30.0,12.186082474226804
2026-02-13,16.883589743589745,73.91282051282052,17.07,12.608205128205128
2026-02-14,16.51938775510204,72.78571428571429,21.82,13.039285714285713
2026-02-15,15.795897435897436,72.16923076923077,24.580000000000002,12.67897435897436
2026-02-16,16.036410256410257,71.46666666666667,33.77,12.805128205128206
2026-02-17,16.047179487179488,71.75897435897436,20.69,12.265128205128205
2026-02-18,15.99025641025641,70.38974358974359,18.25,12.303589743589743
2026-02-19,16.234871794871797,70.9025641025641,15.75,11.878974358974359
2026-02-20,16.512307692307694,69.74871794871795,25.28,11.97025641025641
2026-02-21,16.154871794871795,72.91794871794872,22.93,11.983589743589745
2026-02-22,16.668717948717948,72.55897435897435,19.080000000000002,12.221538461538461
2026-02-23,16.45230769230769,72.2,17.12,12.213333333333333
2026-02-24,16.508205128205127,72.85641025641026,17.87,11.254358974358974
2026-02-25,16.145128205128206,73.1076923076923,17.22,11.27897435897436
2026-02-26,16.213846153846152,72.94871794871794,18.41,12.272820512820513
2026-02-27,15.891282051282053,73.0051282051282,16.24,11.649230769230769
2026-02-28,16.24923076923077,73.26153846153846,10.86,11.77076923076923
2026-03-01,16.09025641025641,73.56923076923077,21.98,11.238461538461538
2026-03-02,16.196410256410257,74.24615384615385,19.12,11.58974358974359
2026-03-03,16.214358974358976,75.11794871794872,17.13,12.2
2026-03-04,16.72974358974359,73.8923076923077,19.82,12.11025641025641
2026-03-05,16.87846153846154,73.04102564102564,19.75,11.591282051282052
2026-03-06,16.654871794871795,73.1948717948718,18.16,11.935384615384615
2026-03-07,16.89896907216495,72.74742268041237,18.08,12.006185567010307
2026-03-08,16.228947368421053,73.06140350877193,8.25,11.786842105263158
2026-03-09,17.474489795918366,72.87755102040816,7.09,10.842857142857142
2026-03-10,16.651530612244898,71.85204081632654,19.69,12.93826530612245
2026-03-11,16.985641025641026,71.47692307692307,11.49,12.351794871794871
2026-03-12,17.134871794871795,72.61025641025641,12.27,11.601538461538462
2026-03-13,16.927692307692308,73.54358974358975,20.84,11.947692307692309
2026-03-14,17.447692307692307,72.46666666666667,21.55,11.856410256410257
2026-03-15,17.250256410256412,73.53846153846153,24.86,12.52153846153846
2026-03-16,17.291282051282053,72.8974358974359,14.35,12.648205128205129
2026-03-17,17.57589743589744,72.62564102564103,19.26,11.39897435897436
2026-03-18,17.666666666666668,72.52820512820513,24.330000000000002,12.24974358974359
2026-03-19,17.453333333333333,72.85641025641026,30.87,11.703076923076923
2026-03-20,17.001538461538463,74.33333333333333,21.28,11.595897435897434
2026-03-21,17.45025641025641,73.3076923076923,23.73,11.530256410256412
2026-03-22,17.465641025641027,73.2974358974359,23.88,11.263589743589744
2026-03-23,17.569743589743588,74.91282051282052,13.290000000000001,10.02051282051282
2026-03-24,17.739690721649485,73.80412371134021,23.009999999999998,10.42680412371134
