ds,yhat,yhat_lower,yhat_upper
2025-08-09,25.17677593591973,24.209189449417238,26.157949671199408
2025-08-10,25.166822812666698,24.280818484269183,26.153163578515173
2025-08-11,25.153820445654617,24.107938131375192,26.15769358431476
2025-08-12,25.137844187930547,24.178466692757308,26.074906461422266
2025-08-13,25.119038471036923,24.0776255856668,26.131269521286136
2025-08-14,25.097610386182893,24.143426909649822,26.007307336748177
2025-08-15,25.07382109262641,24.150508885289327,26.035417371663776
2025-08-16,25.04797529861338,24.077960325158816,26.00971516850717
2025-08-17,25.020409123648378,24.04643162059523,25.99548941329656
2025-08-18,24.991476704744297,24.019901865108416,25.990608262983116
2025-08-19,24.96153595320113,24.10707007015945,25.926685411062326
2025-08-20,24.930933900610796,23.861428284809296,25.920814680729116
2025-08-21,24.89999209218329,23.991561815014173,25.909378469762792
2025-08-22,24.86899249142115,23.913358714503644,25.828023470661208
2025-08-23,24.838164352336083,23.867049079188707,25.82961553358709
2025-08-24,24.80767249390263,23.922808469455422,25.712569230144297
2025-08-25,24.777607376757633,23.77292297663141,25.657481033185995
2025-08-26,24.747977335176586,23.779620221668072,25.715005906861517
2025-08-27,24.718703259326695,23.74367239120187,25.633685627339293
2025-08-28,24.68961595529077,23.690782901612113,25.691029098847547
2025-08-29,24.660456335233683,23.670350056727198,25.610924795805413
2025-08-30,24.630878509443274,23.623464559329623,25.622881454884975
2025-08-31,24.600455768089475,23.642008675549196,25.525752245562554
2025-09-01,24.568689355735017,23.56088414597176,25.59314037981146
2025-09-02,24.535019858746587,23.521775498772897,25.50367210968478
2025-09-03,24.498840945701872,23.58684332999504,25.51505950113086
2025-09-04,24.45951512895473,23.43073859993755,25.455220167549477
2025-09-05,24.41639115010391,23.47648582293859,25.2863791825256
2025-09-06,24.36882253812691,23.440015398311573,25.327727920834683
2025-09-07,24.316186846520175,23.432337545915136,25.292798856167863
2025-09-08,24.257905046680765,23.2793419482257,25.31390810939267
2025-09-09,24.193460539853955,23.23838545240654,25.11109386302982
2025-09-10,24.12241724981987,23.049835841130907,25.117946731503636
2025-09-11,24.044436273242905,23.07953518582238,24.973782705449246
2025-09-12,23.95929059397713,23.068283898526843,24.949447427159118
2025-09-13,23.866877410950273,22.91069575184205,24.771809625410746
2025-09-14,23.767227685447764,22.879829667530785,24.686826010808623
2025-09-15,23.660512581255738,22.628480347074994,24.65443549787531
2025-09-16,23.547046548449426,22.573523429525824,24.550061983073753
2025-09-17,23.427286886582298,22.286876820608903,24.35058623409338
2025-09-18,23.301829713403738,22.332394583860548,24.199203331759552
2025-09-19,23.17140235857645,22.25149118221193,24.071278081693997
2025-09-20,23.036852295704023,22.065986830085116,23.999534836598407
2025-09-21,22.89913281683438,21.92094915417813,23.89954180292241
2025-09-22,22.75928574647785,21.82504268194395,23.686202875781042
2025-09-23,22.618421558556413,21.717453835897203,23.579351019630515
2025-09-24,22.47769734971256,21.533663235899844,23.463738410675234
2025-09-25,22.33829316872722,21.349145805352126,23.31057903820186
2025-09-26,22.201387255068543,21.243580963915292,23.173342167985084
2025-09-27,22.068130772389704,21.093663618784486,23.00293983095512
2025-09-28,21.939622641636742,20.95302122031701,22.890889674995698
2025-09-29,21.81688508181506,20.8417894128495,22.76896738842498
2025-09-30,21.70084045433874,20.700667146170446,22.67234073992948
2025-10-01,21.592289979488022,20.639197270169664,22.501050821722952
2025-10-02,21.49189485153088,20.540005422190177,22.41906090579503
2025-10-03,21.40016022364954,20.472255715848604,22.37104250124754
2025-10-04,21.31742246632656,20.356600451770895,22.343364284616314
2025-10-05,21.243840025114405,20.342230472966577,22.16608468263269
2025-10-06,21.179388117676528,20.184399636544672,22.115015487976077
2025-10-07,21.12385741795896,20.20741319328212,22.11892474603272
2025-10-08,21.07685677964905,20.137228368608927,22.05386873389989
2025-10-09,21.037819954190837,20.069817335318685,21.99617113212725
2025-10-10,21.00601616303875,20.083556530038205,21.92464606002811
2025-10-11,20.98056429197652,19.919922664452592,21.93758026906657
2025-10-12,20.960450389503276,20.02651426992878,21.87206820766198
2025-10-13,20.944548073681602,20.006144252503056,21.90752052677452
2025-10-14,20.931641384319718,20.014609084703952,21.884945744207645
2025-10-15,20.920449561596214,20.05137413888977,21.960547830365932
2025-10-16,20.90965318950955,19.934044933648675,21.858282019773014
2025-10-17,20.89792111383638,19.94255181186186,21.84890718168705
2025-10-18,20.88393753017866,19.98293909169781,21.897917436176435
2025-10-19,20.866428638373968,19.889407000949703,21.860845234064048
2025-10-20,20.84418827485715,19.899406414232093,21.816470834465463
2025-10-21,20.816101963926005,19.884117831503374,21.74754975317852
2025-10-22,20.781168871358478,19.812989572479577,21.840538246413377
2025-10-23,20.738521198207916,19.701883225616417,21.64950347171891
2025-10-24,20.687440617343213,19.63772701844634,21.632499843995877
2025-10-25,20.627371428599943,19.632650672797496,21.6170083840877
2025-10-26,20.55793018831651,19.54291388405249,21.503035672540218
2025-10-27,20.478911653431506,19.55131804471579,21.42267217606712
2025-10-28,20.390290967029117,19.445768053861656,21.314094236256665
2025-10-29,20.292222099031914,19.347953936200526,21.243037929368235
2025-10-30,20.185032640502808,19.226507270646753,21.22348982543142
2025-10-31,20.069215130661597,19.072628908759555,21.016261754366575
2025-11-01,19.94541517033688,18.945682762478526,20.96204595810374
2025-11-02,19.81441664243396,18.901213587469005,20.821355269524748
2025-11-03,19.67712441766985,18.654946127305095,20.593027969055356
2025-11-04,19.53454497107737,18.577636644400428,20.466359731859807
2025-11-05,19.38776537071186,18.44949979042342,20.365365285102612
2025-11-06,19.237931124087684,18.28097891888261,20.20806787648569
2025-11-07,19.086223379786425,18.111204564993958,20.154846569519183
2025-11-08,18.933835981571878,17.936183462602358,19.93842935179164
2025-11-09,18.78195286053057,17.945733092937513,19.73989088713098
2025-11-10,18.631726227963753,17.658703420791255,19.64282274599563
2025-11-11,18.4842559989032,17.576674100701265,19.481420034403783
2025-11-12,18.340570834355375,17.377217099436415,19.3520143435767
2025-11-13,18.201611141147076,17.209713724589808,19.165629734831235
2025-11-14,18.068214312972394,17.140370573582086,19.03007224287216
2025-11-15,17.94110243659116,16.962337664530985,18.829377784873216
2025-11-16,17.82087262479184,16.862738366936878,18.829482551666555
2025-11-17,17.707990074331068,16.742909563122783,18.67682879153508
2025-11-18,17.602783884274853,16.620292384564983,18.55671673552038
2025-11-19,17.505445609517043,16.55445373019995,18.47147393062704
2025-11-20,17.416030467167573,16.453629678334078,18.367067352609816
2025-11-21,17.33446106124074,16.397724322910637,18.211426505239896
2025-11-22,17.260533444684047,16.37560907384529,18.17781494728885
2025-11-23,17.193925298148454,16.227090552218513,18.085677845392915
2025-11-24,17.134205972604686,16.204635675317576,18.173366600532958
2025-11-25,17.080848118339112,16.115116475136347,18.03896331786365
2025-11-26,17.033240606196014,16.071653058788165,17.988081468129803
2025-11-27,16.990702438027725,15.979066521084368,17.893281142356447
2025-11-28,16.952497341919017,15.987433858033516,17.8706714393101
2025-11-29,16.917848753327593,15.98045542291525,17.866793672520593
2025-11-30,16.88595489518577,15.834542211333652,17.8897001947712
2025-12-01,16.85600368740318,15.908904694412028,17.770538406517908
2025-12-02,16.827187238192508,15.855923963196553,17.719227565309904
2025-12-03,16.798715695213982,15.877813785308604,17.738006575896915
2025-12-04,16.769830262669416,15.818563990056024,17.67746964175299
2025-12-05,16.73981522015187,15.766756646420221,17.685257828374407
2025-12-06,16.708008809278034,15.717620645253039,17.582394147924507
2025-12-07,16.67381288398383,15.705320595910084,17.684122585033865
2025-12-08,16.63670124901302,15.654043686226753,17.62965977417611
2025-12-09,16.596226637877116,15.691538620750991,17.498826386071805
2025-12-10,16.552026305838417,15.582804470740847,17.50798120692215
2025-12-11,16.503826234864928,15.562078776152239,17.461806222336417
2025-12-12,16.45144396574612,15.50152088005923,17.32832752921695
2025-12-13,16.394790087573348,15.418423748065882,17.400903803859237
2025-12-14,16.333868426605964,15.332756226688343,17.392415762500317
2025-12-15,16.268774985382517,15.25335680949904,17.234599675173786
2025-12-16,16.199695689103955,15.217467693571292,17.123066946045515
2025-12-17,16.126903000248298,15.117098791232092,17.043377884159156
2025-12-18,16.05075146458148,15.132957267685477,16.940589705227122
2025-12-19,15.971672252753907,14.954378027427204,16.890298304545666
2025-12-20,15.890166762122277,14.87389101566715,16.861214684938904
2025-12-21,15.806799343864132,14.805829271899666,16.751591749757853
2025-12-22,15.722189221413988,14.696782415351667,16.65761929656293
2025-12-23,15.637001668221526,14.713057494797262,16.647999655108045
2025-12-24,15.551938516198282,14.463898227031331,16.540689591520387
2025-12-25,15.467728071275499,14.439596338448801,16.5397317603646
2025-12-26,15.385114519383993,14.451121487140998,16.34000957228721
2025-12-27,15.304846914927477,14.333486527109853,16.270181359721
2025-12-28,15.227667854327699,14.298379496397258,16.183026940618227
2025-12-29,15.154301949207838,14.161324197003298,16.03060206813291
2025-12-30,15.085444226870587,14.14028115941376,16.058001784268843
2025-12-31,15.021748599383088,14.078333043658654,16.022636673852464
2026-01-01,14.963816556211357,13.987980696252547,15.8644187545052
2026-01-02,14.91218624820236,13.927829517503799,15.835847697852788
2026-01-03,14.8673221420817,13.961576870350978,15.77569869344494
2026-01-04,14.829605433695113,13.83130043994321,15.800481700931707
2026-01-05,14.799325414209122,13.8630981918335,15.743604740956222
2026-01-06,14.776671985656659,13.806183697847976,15.744087058986514
2026-01-07,14.761729519893684,13.791608151543203,15.69761608419186
2026-01-08,14.754472247661457,13.779903820875713,15.740934827902223
2026-01-09,14.75476135159251,13.742853054637468,15.708610960995117
2026-01-10,14.76234391838662,13.802383226576525,15.74728617680999
2026-01-11,14.776853880920019,13.821225987021181,15.699235767520234
2026-01-12,14.797815050846307,13.810248076585873,15.679315643365312
2026-01-13,14.82464630660988,13.82514370237011,15.889753411581514
2026-01-14,14.856668961235917,13.904768941672359,15.819936550636214
2026-01-15,14.893116289520389,13.912880289063082,15.797542339493925
2026-01-16,14.933145146217038,13.95343692106884,15.889944726889317
2026-01-17,14.975849556610846,13.997926119092778,15.901747986936071
2026-01-18,15.020276109706765,14.04128633150029,15.935073508388207
2026-01-20,15.110347982908856,14.163723993508626,16.10665270683534
2026-01-21,15.154008325226298,14.199695499084342,16.053950354343627
2026-01-22,15.195460067349966,14.209073741749112,16.098247875107248
2026-01-23,15.233788534131598,14.203669135468946,16.15700131335965
2026-01-24,15.268146280309422,14.283893630121511,16.20306111274529
2026-01-25,15.29777249996432,14.304744218502847,16.312999105358912
2026-01-26,15.322011388764977,14.336360064092698,16.258146357622266
2026-01-27,15.340329016026491,14.365561711649708,16.29823541161927
2026-01-28,15.352328276362169,14.475129017505047,16.347978113024503
2026-01-29,15.357761514692804,14.432236587304748,16.32421152522604
2026-01-30,15.35654045352191,14.389712431879854,16.325110428355917
2026-01-31,15.34874309731725,14.360199725456601,16.329103237495147
2026-02-01,15.334617344861904,14.384016603259786,16.37427881336663
2026-02-02,15.314581105553376,14.398077375054731,16.25459970883167
2026-02-03,15.289218788544968,14.424357191829008,16.245732850940865
2026-02-04,15.25927411278424,14.34963557828281,16.220697703036183
2026-02-05,15.22563926961767,14.19064400392328,16.19805760377203
2026-02-06,15.18934055572532,14.163537350961848,16.213905769022446
2026-02-07,15.151520680598917,14.185409291107646,16.063175715555403
2026-02-08,15.113418037381878,14.134814396962126,16.03828068129851
2026-02-09,15.076343306410603,14.062881508283647,16.009792364108307
2026-02-10,15.04165383503765,14.039176087498086,16.00702342632291
2026-02-11,15.01072630316271,14.018742689778348,15.976011468136774
2026-02-12,14.984928239404065,14.046940506957593,15.940878166806804
2026-02-13,14.965588996262731,14.067147444769112,15.978426488295419
2026-02-14,14.953970822501612,14.009532507336816,15.879542212564367
2026-02-15,14.951240686108514,14.013705846615315,15.874079521833096
2026-02-16,14.958443500848933,14.041753967274555,15.913281322807986
2026-02-17,14.976477393109766,14.01064396141595,15.98292885398954
2026-02-18,15.00607161347999,14.107017601801546,16.021573644187992
2026-02-19,15.047767649720175,14.03560532588033,16.033916179533186
2026-02-20,15.101904035246154,14.09909839928765,16.106881593705864
2026-02-21,15.168605271237844,14.183496847694755,16.138926316302587
2026-02-22,15.24777519256891,14.324569561989454,16.236158189788537
2026-02-23,15.339095009901865,14.441040412740778,16.344458491761657
2026-02-24,15.442026154743058,14.5220673334737,16.424703191561687
2026-02-25,15.555817943529092,14.57628692359683,16.515363423205233
2026-02-26,15.679519963563067,14.751534125218514,16.61012657968194
2026-02-27,15.811998970680218,14.89490831563376,16.764936211279906
2026-02-28,15.951959978718179,15.013043913127033,16.916135771252616
2026-03-01,16.097971117019828,15.147686206622756,17.067110886368646
2026-03-02,16.248491737032136,15.304215178794198,17.19839565611041
2026-03-03,16.40190316508703,15.46883887243751,17.409553108541164
2026-03-04,16.55654142799685,15.562718037185839,17.546867169816952
2026-03-05,16.71073122307467,15.752415992306013,17.654774750095836
2026-03-06,16.862820366263737,15.935961893503443,17.844413818346396
2026-03-07,17.01121393238021,16.064918247746107,17.933390584701545
2026-03-08,17.154407300786488,16.1403856228738,18.073330797693853
2026-03-09,17.29101733835689,16.410931531972427,18.236036620536783
2026-03-10,17.41981098916774,16.427966011873746,18.344686617757684
2026-03-11,17.53973059615365,16.65973440406781,18.562034584717157
2026-03-12,17.64991535286388,16.646771783434918,18.596861787294078
2026-03-13,17.74971837172622,16.781132940828144,18.724850792531225
2026-03-14,17.838718956824092,16.851333624924397,18.85109777971306
2026-03-15,17.916729781664472,16.976119396882684,18.872474144505077
2026-03-16,17.9837987930173,17.014825133892767,18.898549275891803
2026-03-17,18.04020578767929,17.135163892432338,19.005254003335768
2026-03-18,18.086453736797395,17.106346043533918,19.008347163766445
2026-03-19,18.123255058993173,17.18275309888445,19.05175205729921
2026-03-20,18.151513165747453,17.205408030794636,19.103466767893376
2026-03-21,18.172299717221374,17.197328977226253,19.18305620360837
2026-03-22,18.186828130977304,17.135890756268203,19.12503297148955
2026-03-23,18.196423977228086,17.182582695892144,19.1594955662709
2026-03-24,18.202492969940085,17.16973621089809,19.14120586000367
2026-03-25,18.20648732135304,17.22662669122102,19.18999699787361
2026-03-26,18.20987126675503,17.24254279821109,19.21938381220762
2026-03-27,18.214086585594572,17.219766224685277,19.124800012306398
2026-03-28,18.22051894371324,17.146422908256454,19.22039156576051
2026-03-29,18.23046585963035,17.280759362430434,19.16950884269353
2026-03-30,18.245107055941727,17.288916142119,19.2238323238563
2026-03-31,18.26547789606022,17.260904352098095,19.24664912602088
2026-04-01,18.292446528267014,17.34393026756475,19.294841537232223
2026-04-02,18.32669526536538,17.341461173545795,19.27634057498265
2026-04-03,18.36870662152203,17.359153067899143,19.271234395369916
2026-04-04,18.418754310901576,17.468389261749206,19.377032704058372
2026-04-05,18.47689938843391,17.597310668378526,19.450980004065762
2026-04-06,18.542991584713963,17.594966696060617,19.479486920539955
2026-04-07,18.61667575791131,17.6151492128619,19.52577719102822
2026-04-08,18.697403258973473,17.66324317215704,19.66607438982364
2026-04-09,18.78444788559287,17.787062135088593,19.73203083125335
2026-04-10,18.876925988457177,17.83178644004168,19.84124998273362
2026-04-11,18.973820193061943,18.003820081844765,19.83549178854135
2026-04-12,19.074006114363275,18.08154664140773,20.0753687899305
2026-04-13,19.176281371956257,18.238606059585837,20.192421347128032
2026-04-14,19.27939616196864,18.33720608178917,20.269053662702976
2026-04-15,19.382084609717456,18.447319302465726,20.468334278045667
2026-04-16,19.483096115097503,18.4488102862516,20.427542017741036
2026-04-17,19.581225910841383,18.643026735373066,20.57932814511092
2026-04-18,19.675344081871305,18.68130450239844,20.61743502048093
2026-04-19,19.76442234107325,18.727704347291567,20.773296214406844
2026-04-20,19.847557921619913,18.836188664708057,20.806229473384146
2026-04-21,19.9239940265848,18.96429807823092,20.8638435238664
2026-04-22,19.993136370834105,19.03841972612799,21.028330914874328
2026-04-23,20.0545654554398,19.080932458585547,21.062094966461025
2026-04-24,20.10804432829266,19.133634986077052,21.059638597957175
2026-04-25,20.15352170313981,19.244765491845747,21.10771369763539
2026-04-26,20.1911304297654,19.258975733329198,21.2543009345986
2026-04-27,20.221181427289725,19.27265976370248,21.170278062921927
2026-04-28,20.24415330742556,19.24307790999923,21.20867827714385
2026-04-29,20.26067802202775,19.29676728015352,21.266346706675712
2026-04-30,20.271522966620225,19.28565787948702,21.24200581614172
2026-05-01,20.277570056327303,19.261344855995084,21.22665805387629
2026-05-02,20.279792360632694,19.325238074221517,21.246318981089168
2026-05-03,20.279228936992055,19.290766935348756,21.162406727867026
2026-05-04,20.276958539246714,19.23714101268406,21.28483477744792
2026-05-05,20.274072894330427,19.273051158869794,21.24667143603557
2026-05-06,20.271650239644433,19.349035622381123,21.260190646987756
2026-05-07,20.27072979401266,19.35444743816009,21.28112787101831
2026-05-08,20.272287798040388,19.30615946912965,21.25019976729191
2026-05-09,20.27721570625632,19.294474046065982,21.233244145345633
2026-05-10,20.286301045271205,19.364596960664617,21.32280915246682
2026-05-11,20.300211371392,19.352290698688336,21.360437979988244
2026-05-12,20.319481670072452,19.32049205111714,21.207335048448407
2026-05-13,20.344505440869302,19.40214720853942,21.30942587009893
2026-05-14,20.375529608041596,19.361794836776106,21.370126946584595
2026-05-15,20.412653291461915,19.42949215046032,21.435012437233603
2026-05-16,20.45583036804181,19.470237490024505,21.385172265624824
2026-05-17,20.504875653265877,19.51997920492063,21.476082126751766
2026-05-18,20.55947443839654,19.532163284603115,21.486975694638137
2026-05-19,20.619195033949232,19.669483853137006,21.636134496725187
2026-05-20,20.68350389636832,19.7179102120097,21.68637383439211
2026-05-21,20.751782854321636,19.810338233121108,21.800105971183324
2026-05-22,20.82334790515192,19.76533925956146,21.80639923536223
2026-05-23,20.897469021814175,19.857870152224766,21.890362660567934
2026-05-24,20.973390396700747,19.988630244398365,22.002940708289685
2026-05-25,21.05035055121499,20.033581305101553,22.030262002824944
2026-05-26,21.127601758440235,20.159081712077537,22.096228533237518
2026-05-27,21.20442826003267,20.230584710677356,22.247623331814918
2026-05-28,21.280162806239222,20.22375882421528,22.242383573046403
2026-05-29,21.35420110818795,20.418508485255764,22.307084005121997
2026-05-30,21.426013862319238,20.3664308809214,22.440059623248466
2026-05-31,21.49515608587263,20.502915595725668,22.481410037372275
2026-06-01,21.561273587234215,20.55815742527816,22.54939586185572
2026-06-02,21.624106483192477,20.620899284541952,22.664769200594225
2026-06-03,21.68348976409774,20.65002797141055,22.622107062054436
2026-06-04,21.73935099497283,20.72378767142654,22.782532853750766
2026-06-05,21.79170532328484,20.818441031053663,22.757264406561294
2026-06-06,21.840648040010617,20.873969280724854,22.853286827650447
2026-06-07,21.886345007678884,20.856647239107403,22.825066166151213
2026-06-08,21.929021325428238,20.86996027244818,22.950849842501285
2026-06-09,21.968948645289974,20.944328675100863,22.993038507511702
2026-06-10,22.006431584766496,21.032441851164652,22.95303239416652
2026-06-11,22.041793697611762,20.99726917581419,23.04015170997868
2026-06-12,22.075363467255492,21.046662748224094,23.066966056675323
2026-06-13,22.10746077568464,21.078403428170972,23.203838597673723
2026-06-14,22.13838427534601,21.10410957143275,23.118749353117554
2026-06-15,22.168400053744893,21.117469489028146,23.196102167099905
2026-06-16,22.197731931181288,21.209278684936876,23.16600797353664
2026-06-17,22.226553673158865,21.175882895195976,23.244744744544565
2026-06-18,22.254983332314175,21.23876460302827,23.293107220038294
2026-06-19,22.283079862390736,21.305881625233216,23.29458312779697
2026-06-20,22.310842071097337,21.30840587759129,23.42800975580106
2026-06-21,22.338209901985437,21.298603253079747,23.410174815315752
2026-06-22,22.36506796012942,21.296264589174164,23.36507634997952
